keyword,product_name,price,price_original,discount_percentage,rating,shop.name,url
buku,Shira Media - Buku Animal Farm - George Orwell,27300,Rp49.000,44,4.9,Shira Media,https://www.tokopedia.com/shiramedia/shira-media-buku-animal-farm-george-orwell-1729434250504932264?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,OBRAL 1 PAKET ISI 4 BUKU MOTIVASI PENGEMBANGAN DIRI SELF IMPROVEMENT BACAAN INSPIRASI & NOVEL- DARK PSYCHOLOGY - THE PRINCIPLES OF POWER - IS IT BAD OR GOOD HABITS - THE POWER HABITS - 48 LAWS OF POWER - PSYCHOLOGY OF MONEY - KITAB FIRASAT - BESTSELLER,56000,Rp71.000,21,4.6,JOJOBOOKS,https://www.tokopedia.com/jojobooks/obral-1-paket-isi-4-buku-motivasi-pengembangan-diri-self-improvement-bacaan-inspirasi-novel-dark-psychology-the-principles-of-power-is-it-bad-or-good-habits-the-power-habits-48-laws-of-power-psychology-of-money-kitab-firasat-bestseller-1733274275154069067?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,Buku Hardcover Oktavo / A6 isi 100 Paperline,5700,Rp6.500,12,4.8,Pusat Grosir ATK 88,https://www.tokopedia.com/pusatgrosiratk88/buku-hardcover-oktavo-a6-isi-100-paperline?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,buku motivasi populer mindset the principles of power atomic habits the psychology of money filosofi teras,20000,,0,5.0,RESKY BOOK STORE,https://www.tokopedia.com/reskybook/buku-motivasi-populer-mindset-the-principles-of-power-atomic-habits-the-psychology-of-money-filosofi-teras-1733570855865517655?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,Buku Batik Kwarto 100 Buku Quarto Buku Kuarto Buku Catatan Buku Sampul Keras Buku Paperline Varian Standar,12500,,0,5.0,Mitra Plastik,https://www.tokopedia.com/mitraplastiktki/buku-batik-kwarto-100-buku-quarto-buku-kuarto-buku-catatan-buku-sampul-keras-buku-paperline-varian-standar-1729680171708549264?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,buku tulis bigboss campus skola 50 lembar per pak / buku tulis big boss campus skola 50 lbr - pack by sidu / sinar dunia motif campus / motif sampul coklat / kraft,34090,Rp48.700,30,5.0,atkonline_NEW,https://www.tokopedia.com/soluci/buku-tulis-bigboss-campus-skola-50-lembar-per-pak-buku-tulis-big-boss-campus-skola-50-lbr-pack-by-sidu-sinar-dunia-motif-campus-motif-sampul-coklat-kraft-1735033063649478320-1735033283038381744?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,(YOU) BUKU TULIS MEREK YOU ISI 30 LEMBAR BUKU TULIS BERGARIS (1 PACK ISI 10 BUKU),15978,,0,4.3,Poshpaper96,https://www.tokopedia.com/poshpaper96/you-buku-tulis-merek-you-isi-30-lembar-buku-tulis-bergaris-1-pack-isi-10-buku-1731957557002077740?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,PAKET 2 BUKU / THE POWER OF SUN TZU / 48 POWER,28700,Rp41.000,30,4.8,TOKO BUKU ABIMANYU,https://www.tokopedia.com/toko-buku-abimanyu/paket-2-buku-the-power-of-sun-tzu-48-power-1732992621597722399?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,Buku Tulis Sidu Sinar Dunia 38 lembar 1 Pak isi 10 Buku Murah,24150,Rp34.500,30,5.0,QQ Officestationery,https://www.tokopedia.com/redair/buku-tulis-sidu-sinar-dunia-38-lembar-1-pak-isi-10-buku-murah?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,OBRAL 1 PAKET ISI 2 & 3 PCS BUKU MOTIVASI / PENGEMBANGAN DIRI / SELF IMPROVEMENT / BACAAN INSPIRASI / NOVEL / PSYCHOLOGY OF MONEY / DARK PSYCHOLOGY / THE PRINCIPLES OF POWER / 48 LAWS OF POWER / BESTSELLER (RECOMMENDED),29750,Rp42.500,30,4.7,JOJOBOOKS,https://www.tokopedia.com/jojobooks/buku-motivasi-pengembangan-diri-self-improvement-bacaan-inspirasi-48-laws-of-power-robert-grene-bestseller-1733877572875093579?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,Buku Motivasi GRIT kekuatan Passion dan kegigihan,25500,,0,,Sn.Onlineshop_NEW,https://www.tokopedia.com/snonlineshop-1/buku-motivasi-grit-kekuatan-passion-dan-kegigihan?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,Sirah Nabawiyah karya Syaikh Shafiyyurrahman Al-Mubarakfuri,26600,Rp38.000,30,4.8,ILFARA,https://www.tokopedia.com/anawaanta161/sirah-nabawiyah-karya-syaikh-shafiyyurrahman-al-mubarakfuri-1730826224578495508?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045845FE73F687E5BC520B6AVS%26src%3Dsearch
buku,[BlanjaBuku] Buku The Secret Of Manifesting - Penerbit Kita,47100,Rp69.000,32,4.8,blanjaBuku,https://www.tokopedia.com/blanjabuku/blanjabuku-buku-the-secret-of-manifesting-penerbit-kita-1733461047374743240?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,"Buku Makanya, Mikir! oleh Abigail & Cania Edisi Terbaru (Official Store)",143000,Rp158.000,9,5.0,Malaka Books,https://www.tokopedia.com/malaka-books/buku-makanya-mikir-oleh-abigail-cania-edisi-terbaru-official-store-1734419123294471774?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Promo Novel MEIRIAH Buy 1 Get 3 - Bumi Fiksi,110000,Rp125.000,12,4.7,BumifiksiJakarta_NEW,https://www.tokopedia.com/bumifiksijakarta-363/promo-novel-meriah-buy-1-get-3-bumi-fiksi-1731879886301267745?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Buku Motivasi Islam / Al Hikam Ibnu Ataillah As Sakandari / PUSTAKA ALVABET,151250,Rp166.250,9,5.0,Pustaka Baru Press,https://www.tokopedia.com/pustakabaru/buku-motivasi-islam-al-hikam-ibnu-ataillah-as-sakandari-pustaka-alvabet-1734594634155984110?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Buku Novel Sherlock Holmes Set Box Original(Isi 9 Buku)Free Blocknote,296033,Rp565.000,48,4.9,Penerbit Indoliterasi,https://www.tokopedia.com/indoliterasi/sherlock-holmes-book-set-box-isi-9-buku-blocknote-indoliterasibooks-1732579760573482710?extParam=ivf%3Dtrue%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Buku Tulis Sidu 32 38 40 58 78 Lembar Isi 10 Pcs Notebook Kertas Kantor Stationery Paper Sekolah Motif Karakter Lucu Random,26311,Rp41.874,37,4.8,Seragam Sekolah,https://www.tokopedia.com/seragam-sekolah-779/buku-tulis-sidu-32-38-40-58-78-lembar-isi-10-pcs-notebook-kertas-kantor-stationery-paper-sekolah-motif-karakter-lucu-random-1729702202589611297?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Gramedia - Buku Self Help Seorang Wanita yang Ingin Menjadi Pohon Semangka di Kehidupan Berikutnya (Andreas Kurniawan),62600,Rp97.000,35,5.0,Gramedia,https://www.tokopedia.com/gramedia-store/gramedia-buku-self-help-seorang-wanita-yang-ingin-menjadi-pohon-semangka-di-kehidupan-berikutnya-andreas-kurniawan-1730794685052651014?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch%26whid%3D12588375
buku,Gramedia Buku Self Help - Atomic Habits,62759,Rp108.000,42,5.0,Gramedia,https://www.tokopedia.com/gramedia-store/gramedia-buku-self-help-atomic-habits-1729383067746272774?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch%26whid%3D17485137
buku,Buku The Psychology Of Money Pelajaran Abadi Mengenai Kekayaan By Morgan Housel Edisi Revisi Hardcover Softcover buku motivasi  Self help Bisnis Keuangan - Penerbit Baca,92000,Rp119.000,23,4.9,jendelabook,https://www.tokopedia.com/jendelabook/buku-the-psychology-of-money-pelajaran-abadi-mengenai-kekayaan-by-morgan-housel-edisi-revisi-hardcover-softcover-buku-motivasi-self-help-bisnis-keuangan-penerbit-baca-1734488033791870854?extParam=ivf%3Dtrue%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Buku OVERTHINKING IS MY HOBBY AND I HATE IT by Alvi Syahrin [ORIGINAL 100%],74100,Rp99.000,25,4.9,Alvi Ardhi Store,https://www.tokopedia.com/alviardhi/buku-overthinking-is-my-hobby-by-alvi-syahrin-original-100?extParam=ivf%3Dtrue%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,SiDU Buku Tulis Campus 42 Lembar - SDU EB 42 CAMP,29000,Rp38.000,24,4.9,Bantex Indonesia,https://www.tokopedia.com/bantexindonesia/sidu-buku-tulis-campus-42-lembar-sdu-eb-42-camp?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch%26whid%3D27057
buku,BUKU BMCAMPUS 36 LEMBAR 10 BUKU Stationery Paper,31150,Rp44.500,30,4.9,Gadih shop_NEW,https://www.tokopedia.com/gadih-shop/buku-bmcampus-36-lembar-10-buku-stationery-paper-1729564819204180356?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,Buku Madilog - Tan Malaka - Penerbit Narasi Original Bookpaper Soft Cover,56310,Rp140.000,60,4.9,Biblio Jogja,https://www.tokopedia.com/biblioofficial/buku-madilog-tan-malaka-penerbit-narasi-original-bookpaper-soft-cover-1729436139152247713?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,PAKET 6 BUKU DARK PSYCHOLOGY THE PRINCIPLES OF POWER HOW LEADER ACT THE ART OF STOICISM THE PSYCHOLOGY OF MONEY THE POWER OF SUN TZU,85000,Rp100.000,15,4.9,RESKY BOOK STORE,https://www.tokopedia.com/reskybook/paket-6-buku-dark-psychology-the-principles-of-power-how-leader-act-the-art-of-stoicism-the-psychology-of-money-the-power-of-sun-tzu-1731705316913219159?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
buku,JOYKO Buku Tulis 1 Pack isi 10 Buku Bergaris Ruled Notebook NB-737,31500,Rp45.000,30,4.9,Joyko Indonesia,https://www.tokopedia.com/joyko-indonesia/joyko-buku-tulis-1-pack-isi-10-buku-bergaris-ruled-notebook-nb-737-1731705216363431011?extParam=ivf%3Dfalse%26keyword%3Dbuku%26search_id%3D20260518045846D709F38EF758B53B8YF4%26src%3Dsearch
tas,Mr Mads - Mirzel Backpack Pria - Tas Ransel Pria Wanita Tas Punggung Pria Outdoor Kapasitas Besar Tas laptop 15 Inc - Waterproof Sekolah,158757,Rp331.941,52,4.9,Mr Mads,https://www.tokopedia.com/mrmadscom/mr-mads-mirzel-backpack-pria-tas-ransel-pria-wanita-tas-punggung-pria-outdoor-kapasitas-besar-tas-laptop-15-inc-waterproof-sekolah-1729856952492067642-1735044239095269178?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585434ED066DF378EF2BBSDZ%26src%3Dsearch
tas,GlowShe ANUVA BAG | Top Handle Bag Tas Selempang Wanita Premium Women Sling Bag Shoulder Bag,192280,Rp209.000,8,4.8,GlowShe Bags,https://www.tokopedia.com/glowshebags/anuva-bag-top-handle-bag-tas-selempang-wanita-glowshe-women-dark-brown?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,MOSSDOOM Tas Wanita Naomi Bag Anggun Tas Hand Bag Sederhana,210832,Rp529.000,60,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-wanita-anggun-tas-hand-bag-sederhana-green-b8ee4?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,MOSSDOOM Tas Wanita Marcia Bag Elegan Handbag Wanita Selempang,192232,Rp489.000,61,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-wanita-elegan-handbag-wanita-selempang-apricot-05f90?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,TAS DOKUMEN /KERJA/ KANTOR BA LLY VINTAGE ORIGINAL,1320000,Rp1.350.000,2,,Toko Batu Pirus Dan Pulpen 88,https://www.tokopedia.com/toko-ku88/tas-dokumen-kerja-kantor-bally-vintage-original-1735366887184762650?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,Yona Bag | Tas Bahu | Tas wanita Selempang,65730,Rp279.000,76,4.9,Coya.Bag,https://www.tokopedia.com/coyabag/yona-bag-tas-bahu-tas-wanita-selempang-1730526283496064749?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,[Klein Bag] BOSTANTEN Tas Wanita Baru 2026 Shoulderbag Tas Bahu Wanita Cute Shoulder Bag Tas Fashion Wanita,129999,Rp488.000,73,4.9,BOSTANTEN.INDONESIA,https://www.tokopedia.com/bostantenindonesia/klein-bag-bostanten-tas-wanita-baru-2026-shoulderbag-tas-bahu-wanita-cute-shoulder-bag-tas-fashion-wanita-1734460301149439949?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,"Manyrare Russo Monogram Tote Bag Wanita Large – Stylish, Elegan",649740,Rp1.099.000,41,,MANYRARE Indonesia,https://www.tokopedia.com/manyrare-indonesia/manyrare-russo-monogram-tote-bag-wanita-large-stylish-elegan-1734645324977571358-1734645721031083550?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585434ED066DF378EF2BBSDZ%26src%3Dsearch
tas,Beliya Jiwa Bag - ShoulderBag Wanita,228499,Rp498.000,54,4.9,Beliyatotebag,https://www.tokopedia.com/beliyatotebag-818/beliya-jiwa-bag-shoulderbag-wanita-1730640045839320148?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585434ED066DF378EF2BBSDZ%26src%3Dsearch
tas,Haruka Tas Wanita Shoulderbag Mikha Gaya Santai Elegan Dengan Desain Simpel Stylish Kombinasi Kulit Sintetis Dan Houndstooth Kanvas Berkualitas Tinggi,30380,Rp140.000,78,4.8,HARUKA OFFICIAL,https://www.tokopedia.com/haruka-official/haruka-tas-wanita-shoulderbag-mikha-gaya-santai-elegan-dengan-desain-simpel-stylish-kombinasi-kulit-sintetis-dan-houndstooth-kanvas-berkualitas-tinggi-1731656973343819492?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,MOSSDOOM Tas Wanita Aurea Bag Kemewahan Yang Elegan Hand Bag Mudah Digunakan Untuk Segala Acara,238732,Rp529.000,55,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-wanita-aurea-bag-kemewahan-yang-elegan-hand-bag-mudah-digunakan-untuk-segala-acara-1732477966300579174?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,JIMS HONEY | Aaliyah’s Choice - Tas Bahu Wanita Totebag - Lume Bag,159000,Rp378.000,58,4.9,Jims Honey Official Shop_NEW,https://www.tokopedia.com/jims-honey-official-shop/jims-honey-aaliyah-s-choice-tas-bahu-wanita-totebag-lume-bag-1733423404673369203?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,Otsky Tas Ransel Backpack (O) Pria Sablon Sekolah,120400,Rp480.000,75,4.8,otskystore,https://www.tokopedia.com/otsky-official/otsky-tas-ransel-backpack-o-pria-sablon-sekolah-1729659368656767674?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585434ED066DF378EF2BBSDZ%26src%3Dsearch%26whid%3D9582590
tas,ORLENA BAG || TAS WANITA SELEMPANG dan BAHU,82400,Rp279.000,70,4.9,Coya.Bag,https://www.tokopedia.com/coyabag/orlena-bag-tas-wanita-selempang-dan-bahu-1734406021259953901?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,BelindaBags.ID Tas Selempang Tas Wanita Korea Fashion Terbaru Gaya Retro Kulit Sintetis Cocok Untuk Berbagi Kegunan Tas Shoulder Bag Wanita AC666,30835,Rp169.999,82,4.9,BelindaBags.ID,https://www.tokopedia.com/belindabagsid/belindabags-id-tas-selempang-tas-wanita-korea-fashion-terbaru-gaya-retro-kulit-sintetis-cocok-untuk-berbagi-kegunan-tas-shoulder-bag-wanita-ac666-1735017069213681266-1735325918878664306?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,[Madeline Bag] BOSTANTEN Ivan Gunawan Pick Bag 3 in 1 Tas Wanita Underarm Bag Shoulder Bag Tas Tangan Tas Kuliah Kerja Simple Jalan Jalan Kulit Sintetis,164999,Rp220.000,25,4.8,BOSTANTEN.INDONESIA,https://www.tokopedia.com/bostantenindonesia/madeline-bag-bostanten-ivan-gunawan-pick-bag-3-in-1-tas-wanita-underarm-bag-shoulder-bag-tas-tangan-tas-kuliah-kerja-simple-jalan-jalan-kulit-sintetis-1729857361351445453?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,CORALDAISY Tas Wanita 2026 Tas Selempang Wanita Shoulder Bag Fashion sling bag elegan Rantai bag branded 5031031,95000,Rp533.330,82,4.9,CORALDAISY,https://www.tokopedia.com/coraldaisy/coraldaisy-tas-wanita-2026-tas-selempang-wanita-shoulder-bag-fashion-sling-bag-elegan-rantai-bag-branded-1731288870804031219?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,MOSSDOOM Tas Wanita Gradien Hand Bag Selempang Wanita,242111,Rp579.000,58,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-wanita-gradien-hand-bag-selempang-wanita?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,MOSSDOOM Tas Wanita Kattie Bag Slingbag Tas Underarm Bag Shoulder Bag Bahu Ketiak,162111,Rp479.000,66,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-wanita-kattie-bag-slingbag-tas-underarm-bag-shoulder-bag-bahu-ketiak-1729605432527849830?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,Dena Handbag Tas Wanita Tas Bahu Tas Tangan Tas Selempang Tas Cantik,342000,Rp600.000,43,5.0,TomHer,https://www.tokopedia.com/tomher/dena-handbag-tas-wanita-tas-bahu-tas-tangan-tas-selempang-tas-cantik-1735209757809411475-1735209678591722899?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,"Palomino Sarla Slingbag - Biru, Selempang Wanita",659500,Rp1.399.000,53,4.9,PALOMINO_NEW,https://www.tokopedia.com/palomino/palomino-sarla-slingbag-biru-selempang-wanita-1730081800165950589?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,MOSSDOOM Tas Totebag Fabia Bag Tas Selempang Stylish Elegan Cantik Untuk Gaya Harianmu,202111,Rp539.000,63,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-totebag-fabia-bag-tas-selempang-stylish-elegan-cantik-untuk-gaya-harianmu-1733088681887106406?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,Russo Mini Tote Bag (2nd Edition) Official Christy Ng,819000,Rp849.000,4,5.0,Official Christy Ng Indonesia,https://www.tokopedia.com/official-christy-ng-indonesia/russo-mini-tote-bag-2nd-edition-official-christy-ng-1734421139627017896?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,MOSSDOOM Tas Sling Bag Wanita Hellena Bag Tas Bahu Tas Underarm Bag Shoulder Bag,182111,Rp489.000,63,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-sling-bag-wanita-tas-bahu-tas-underarm-bag-shoulder-bag-beige-2020d?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,MOSSDOOM Tas Wanita Gradien Shoulder Bag Ketiak Bahu Bag,162111,Rp499.000,68,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-wanita-gradien-shoulder-bag-ketiak-bahu-bag-1730352055899096422?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,Haruka Tas Wanita Slingbag Momo Totebag Terbaru dengan Desain Elegan dan Tali Selempang Bahu Nyaman Cocok untuk Berbagai Kegunaan,34587,Rp150.000,77,4.7,HARUKA OFFICIAL,https://www.tokopedia.com/haruka-official/haruka-tas-wanita-slingbag-momo-totebag-terbaru-dengan-desain-elegan-dan-tali-bahu-nyaman-cocok-untuk-berbagai-kegunaan-1731524907297638116?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,MOSSDOOM Tas Totebag Tulia Bag  Kulit SuedeTas Berkapasitas Besar Ornamen Kecil,257332,Rp549.000,53,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-totebag-tulia-bag-kulit-suedetas-berkapasitas-besar-ornamen-kecil-1732881099046552934?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585634ED066DF378EF16F3TB%26src%3Dsearch
tas,TAS LATTE TAS WANITA TERBARU . FREE GANTUNGAN,27580,Rp130.000,79,4.8,FAZZ STORE BAG,https://www.tokopedia.com/fazz-store-bag/tas-latte-tas-wanita-terbaru-free-gantungan-1732874271698420800?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D2026051804585134ED066DF378EF27A8Q4%26src%3Dsearch
tas,FOXER Tas bahu wanita Tas kurir retro serbaguna Tas kerja sling bag,369999,Rp924.998,60,5.0,FOXER.Id,https://www.tokopedia.com/foxerid/foxer-tas-bahu-wanita-tas-kurir-retro-serbaguna-tas-kerja-sling-bag-1733293813745157886?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,MOSSDOOM Tas Bahu Greta Bag Yang Eegan Dan Ringkas Tas Wanita Dengan Desain Garis Vertikal Sederhana,192111,Rp459.000,58,4.8,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-bahu-greta-bag-yang-eegan-dan-ringkas-tas-wanita-dengan-desain-garis-vertikal-sederhana-apricot-bc756?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,"tas elegan laresas disain keren kapasitas muat banyak,",5000000,,0,4.9,azkaria busana 12,https://www.tokopedia.com/azkaria-busana-12/tas-elegan-laresas-disain-keren-kapasitas-muat-banyak-1734776742243959974?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,【100% Original】Nano Speedy /Speedy 20/Speedy 25 Tas/tas bantal /tas selempang[Box + dust bag],2100000,,0,5.0,Toko Tas LV trendy,https://www.tokopedia.com/saifulohshop/100-original-nano-speedy-speedy-20-speedy-25-tas-tas-bantal-tas-selempang-box-dust-bag-1732222187536680370?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,SURNO 2 in 1 Tas Ransel Wanita Tas Ransel Laptop 17 inch Tahan Air Tas Sekolah Wanita Backpack backpack  2  1 backpack  korean  style,255000,Rp619.000,59,4.7,SURNO Store,https://www.tokopedia.com/surno-store/surno-2-in-1-tas-ransel-wanita-tas-ransel-laptop-17-inch-tahan-air-tas-sekolah-wanita-backpack-backpack-2-1-backpack-korean-style-1732956044197529093?extParam=ivf%3Dfalse%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,Mr. Island kapasitas besar tas ransel pria tahan air tas sekolah wanita kapasitas besar tas travel,199000,Rp500.000,60,4.9,mr.island store,https://www.tokopedia.com/mrisland-store/mr-island-kapasitas-besar-tas-ransel-pria-tahan-air-tas-sekolah-wanita-kapasitas-besar-tas-travel-1731099627169350797?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,AGE FREE tote Bag  Shoulder Bag Elegan Untuk Setiap Hari bag  Monogram Classic Yang Selalu Gaya  Tas wanita sederhana dan bergaya,339000,Rp1.388.880,76,4.9,agefree.id,https://www.tokopedia.com/agefreeid/age-free-tote-bag-shoulder-bag-elegan-untuk-setiap-hari-bag-monogram-classic-yang-selalu-gaya-tas-wanita-sederhana-dan-bergaya-1733389465164612847?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
tas,MOSSDOOM Tas Selempang Wanita Carina Bag Tas Bahu Bulan Sabit Modis,192111,Rp499.000,62,4.9,MOSSDOOM,https://www.tokopedia.com/mossdoom/mossdoom-tas-selempang-wanita-carina-bag-tas-bahu-bulan-sabit-modis-1729717049384928614?extParam=ivf%3Dtrue%26keyword%3Dtas%26search_id%3D20260518045853432ACA3A1E345E13AQQN%26src%3Dsearch
